Streaming output truncated to the last 5000 lines.
2026-05-10 02:44:27,240 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=379 total_rows=379
2026-05-10 02:44:27,241 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170151.taz rows=379
2026-05-10 02:44:27,339 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=306 total_rows=306
2026-05-10 02:44:27,340 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170152.taz rows=306
2026-05-10 02:44:27,414 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=230 total_rows=230
2026-05-10 02:44:27,415 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170153.taz rows=230
2026-05-10 02:44:27,611 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=642 total_rows=642
2026-05-10 02:44:27,612 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170154.taz rows=642
2026-05-10 02:44:27,738 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=408 total_rows=408
2026-05-10 02:44:27,739 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170155.taz rows=408
2026-05-10 02:44:27,846 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=347 total_rows=347
2026-05-10 02:44:27,847 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170156.taz rows=347
2026-05-10 02:44:27,944 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=318 total_rows=318
2026-05-10 02:44:27,945 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170157.taz rows=318
2026-05-10 02:44:28,116 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=551 total_rows=551
2026-05-10 02:44:28,117 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170158.taz rows=551
2026-05-10 02:44:28,169 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=148 total_rows=148
2026-05-10 02:44:28,170 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170159.taz rows=148
2026-05-10 02:44:28,230 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=186 total_rows=186
2026-05-10 02:44:28,231 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170160.taz rows=186
2026-05-10 02:44:28,274 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=129 total_rows=129
2026-05-10 02:44:28,274 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170161.taz rows=129
2026-05-10 02:44:28,295 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=57 total_rows=57
2026-05-10 02:44:28,296 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170162.taz rows=57
2026-05-10 02:44:28,362 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=203 total_rows=203
2026-05-10 02:44:28,363 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170163.taz rows=203
2026-05-10 02:44:28,424 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=185 total_rows=185
2026-05-10 02:44:28,425 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170164.taz rows=185
2026-05-10 02:44:28,495 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=216 total_rows=216
2026-05-10 02:44:28,496 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170165.taz rows=216
2026-05-10 02:44:28,578 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=247 total_rows=247
2026-05-10 02:44:28,579 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170166.taz rows=247
2026-05-10 02:44:28,640 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=209 total_rows=209
2026-05-10 02:44:28,640 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170167.taz rows=209
2026-05-10 02:44:28,751 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=350 total_rows=350
2026-05-10 02:44:28,752 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170168.taz rows=350
2026-05-10 02:44:28,837 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=285 total_rows=285
2026-05-10 02:44:28,839 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170169.taz rows=285
2026-05-10 02:44:28,931 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=279 total_rows=279
2026-05-10 02:44:28,932 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170170.taz rows=279
2026-05-10 02:44:29,037 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=345 total_rows=345
2026-05-10 02:44:29,038 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170171.taz rows=345
2026-05-10 02:44:29,118 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=242 total_rows=242
2026-05-10 02:44:29,119 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170172.taz rows=242
2026-05-10 02:44:29,299 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=562 total_rows=562
2026-05-10 02:44:29,301 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170173.taz rows=562
2026-05-10 02:44:29,472 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=589 total_rows=589
2026-05-10 02:44:29,473 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170174.taz rows=589
2026-05-10 02:44:29,646 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=597 total_rows=597
2026-05-10 02:44:29,647 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170175.taz rows=597
2026-05-10 02:44:29,787 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=451 total_rows=451
2026-05-10 02:44:29,788 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170176.taz rows=451
2026-05-10 02:44:29,982 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=633 total_rows=633
2026-05-10 02:44:29,983 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170177.taz rows=633
2026-05-10 02:44:30,375 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1299 total_rows=1299
2026-05-10 02:44:30,377 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170178.taz rows=1299
2026-05-10 02:44:30,620 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=806 total_rows=806
2026-05-10 02:44:30,622 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170179.taz rows=806
2026-05-10 02:44:30,852 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=828 total_rows=828
2026-05-10 02:44:30,854 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170180.taz rows=828
2026-05-10 02:44:31,092 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=812 total_rows=812
2026-05-10 02:44:31,094 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170181.taz rows=812
2026-05-10 02:44:31,272 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=566 total_rows=566
2026-05-10 02:44:31,274 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170182.taz rows=566
2026-05-10 02:44:31,669 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1313 total_rows=1313
2026-05-10 02:44:31,671 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170183.taz rows=1313
2026-05-10 02:44:31,820 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=485 total_rows=485
2026-05-10 02:44:31,821 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170184.taz rows=485
2026-05-10 02:44:32,060 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=810 total_rows=810
2026-05-10 02:44:32,062 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170185.taz rows=810
2026-05-10 02:44:32,261 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=669 total_rows=669
2026-05-10 02:44:32,263 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170186.taz rows=669
2026-05-10 02:44:32,453 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=641 total_rows=641
2026-05-10 02:44:32,455 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170187.taz rows=641
2026-05-10 02:44:32,823 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1241 total_rows=1241
2026-05-10 02:44:32,825 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170188.taz rows=1241
2026-05-10 02:44:32,979 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=507 total_rows=507
2026-05-10 02:44:32,980 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170189.taz rows=507
2026-05-10 02:44:33,311 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1138 total_rows=1138
2026-05-10 02:44:33,313 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170190.taz rows=1138
2026-05-10 02:44:33,523 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=737 total_rows=737
2026-05-10 02:44:33,525 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170191.taz rows=737
2026-05-10 02:44:33,708 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=596 total_rows=596
2026-05-10 02:44:33,710 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170192.taz rows=596
2026-05-10 02:44:34,068 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1171 total_rows=1171
2026-05-10 02:44:34,071 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170193.taz rows=1171
2026-05-10 02:44:34,178 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=362 total_rows=362
2026-05-10 02:44:34,179 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170194.taz rows=362
2026-05-10 02:44:34,563 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1350 total_rows=1350
2026-05-10 02:44:34,566 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170195.taz rows=1350
2026-05-10 02:44:34,779 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=693 total_rows=693
2026-05-10 02:44:34,780 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170196.taz rows=693
2026-05-10 02:44:34,940 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=538 total_rows=538
2026-05-10 02:44:34,941 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170197.taz rows=538
2026-05-10 02:44:35,377 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1411 total_rows=1411
2026-05-10 02:44:35,379 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170198.taz rows=1411
2026-05-10 02:44:35,678 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1015 total_rows=1015
2026-05-10 02:44:35,680 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170199.taz rows=1015
2026-05-10 02:44:35,874 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=664 total_rows=664
2026-05-10 02:44:35,875 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170200.taz rows=664
2026-05-10 02:44:36,031 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=500 total_rows=500
2026-05-10 02:44:36,032 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170201.taz rows=500
2026-05-10 02:44:36,222 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=662 total_rows=662
2026-05-10 02:44:36,224 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170202.taz rows=662
2026-05-10 02:44:36,658 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1465 total_rows=1465
2026-05-10 02:44:36,660 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170203.taz rows=1465
2026-05-10 02:44:36,927 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=794 total_rows=794
2026-05-10 02:44:36,929 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170204.taz rows=794
2026-05-10 02:44:37,106 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=614 total_rows=614
2026-05-10 02:44:37,107 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170205.taz rows=614
2026-05-10 02:44:37,300 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=629 total_rows=629
2026-05-10 02:44:37,301 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170206.taz rows=629
2026-05-10 02:44:37,487 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=608 total_rows=608
2026-05-10 02:44:37,489 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170207.taz rows=608
2026-05-10 02:44:37,925 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1345 total_rows=1345
2026-05-10 02:44:37,927 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170208.taz rows=1345
2026-05-10 02:44:38,166 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=786 total_rows=786
2026-05-10 02:44:38,168 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170209.taz rows=786
2026-05-10 02:44:38,294 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=408 total_rows=408
2026-05-10 02:44:38,295 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170210.taz rows=408
2026-05-10 02:44:38,539 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=782 total_rows=782
2026-05-10 02:44:38,541 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170211.taz rows=782
2026-05-10 02:44:38,924 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1208 total_rows=1208
2026-05-10 02:44:38,927 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170212.taz rows=1208
2026-05-10 02:44:39,182 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=788 total_rows=788
2026-05-10 02:44:39,183 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170213.taz rows=788
2026-05-10 02:44:39,319 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=475 total_rows=475
2026-05-10 02:44:39,320 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170214.taz rows=475
2026-05-10 02:44:39,442 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=374 total_rows=374
2026-05-10 02:44:39,443 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170215.taz rows=374
2026-05-10 02:44:39,616 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=548 total_rows=548
2026-05-10 02:44:39,617 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170216.taz rows=548
2026-05-10 02:44:39,856 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=774 total_rows=774
2026-05-10 02:44:39,859 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170217.taz rows=774
2026-05-10 02:44:39,982 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=390 total_rows=390
2026-05-10 02:44:39,983 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170218.taz rows=390
2026-05-10 02:44:40,208 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=735 total_rows=735
2026-05-10 02:44:40,210 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170219.taz rows=735
2026-05-10 02:44:40,401 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=622 total_rows=622
2026-05-10 02:44:40,402 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170220.taz rows=622
2026-05-10 02:44:40,617 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=688 total_rows=688
2026-05-10 02:44:40,619 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170221.taz rows=688
2026-05-10 02:44:40,975 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1220 total_rows=1220
2026-05-10 02:44:40,977 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170222.taz rows=1220
2026-05-10 02:44:41,150 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=570 total_rows=570
2026-05-10 02:44:41,152 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170223.taz rows=570
2026-05-10 02:44:41,307 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=525 total_rows=525
2026-05-10 02:44:41,309 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170224.taz rows=525
2026-05-10 02:44:41,624 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1075 total_rows=1075
2026-05-10 02:44:41,626 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170225.taz rows=1075
2026-05-10 02:44:41,746 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=394 total_rows=394
2026-05-10 02:44:41,747 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170226.taz rows=394
2026-05-10 02:44:42,124 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1214 total_rows=1214
2026-05-10 02:44:42,126 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170227.taz rows=1214
2026-05-10 02:44:42,441 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1009 total_rows=1009
2026-05-10 02:44:42,443 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170228.taz rows=1009
2026-05-10 02:44:42,607 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=534 total_rows=534
2026-05-10 02:44:42,608 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170229.taz rows=534
2026-05-10 02:44:42,846 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=785 total_rows=785
2026-05-10 02:44:42,848 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170230.taz rows=785
2026-05-10 02:44:43,031 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=595 total_rows=595
2026-05-10 02:44:43,032 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170231.taz rows=595
2026-05-10 02:44:43,348 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1049 total_rows=1049
2026-05-10 02:44:43,350 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170232.taz rows=1049
2026-05-10 02:44:43,586 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=774 total_rows=774
2026-05-10 02:44:43,588 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170233.taz rows=774
2026-05-10 02:44:43,979 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1423 total_rows=1423
2026-05-10 02:44:43,982 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170234.taz rows=1423
2026-05-10 02:44:44,172 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=629 total_rows=629
2026-05-10 02:44:44,173 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170235.taz rows=629
2026-05-10 02:44:44,363 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=644 total_rows=644
2026-05-10 02:44:44,364 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170236.taz rows=644
2026-05-10 02:44:44,443 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=255 total_rows=255
2026-05-10 02:44:44,444 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170237.taz rows=255
2026-05-10 02:44:44,458 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=31 total_rows=31
2026-05-10 02:44:44,459 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170238.taz rows=31
2026-05-10 02:44:45,046 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1975 total_rows=1975
2026-05-10 02:44:45,050 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170239.taz rows=1975
2026-05-10 02:44:45,112 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=188 total_rows=188
2026-05-10 02:44:45,113 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170240.taz rows=188
2026-05-10 02:44:45,545 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1465 total_rows=1465
2026-05-10 02:44:45,548 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170241.taz rows=1465
2026-05-10 02:44:45,851 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1003 total_rows=1003
2026-05-10 02:44:45,853 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170242.taz rows=1003
2026-05-10 02:44:46,024 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=567 total_rows=567
2026-05-10 02:44:46,025 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170243.taz rows=567
2026-05-10 02:44:46,225 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=664 total_rows=664
2026-05-10 02:44:46,227 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170244.taz rows=664
2026-05-10 02:44:46,500 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=796 total_rows=796
2026-05-10 02:44:46,502 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170245.taz rows=796
2026-05-10 02:44:46,707 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=709 total_rows=709
2026-05-10 02:44:46,709 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170246.taz rows=709
2026-05-10 02:44:47,221 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1752 total_rows=1752
2026-05-10 02:44:47,224 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170247.taz rows=1752
2026-05-10 02:44:47,453 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=776 total_rows=776
2026-05-10 02:44:47,454 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170248.taz rows=776
2026-05-10 02:44:47,859 | INFO | bodacc_to_parquet | wrote part=00001 batch_rows=1396 total_rows=1396
2026-05-10 02:44:47,861 | INFO | bodacc_archives_to_parquet | exported archive=/content/pfe_work/source-archives/bodacc/historical/2017/PCL/PCL_BXA20170249.taz rows=1396
